TargetTitle	Length	ratio	Source place	Target place	Analysis text	Target text
doyle_baskervilles_11_u	24	1.0	15253	3088	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15253	3214	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15253	4879	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15567	547	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15567	3088	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15567	3214	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	24	1.0	15567	4879	 Sir Charles Baskerville	 Sir Charles Baskerville
doyle_baskervilles_11_u	20	1.0	16499	23079	 Baskerville Hall, a	 Baskerville Hall, a
doyle_baskervilles_11_u	26	0.9615384615384616	16986	547	 Sir Charles Baskerville. 	 Sir Charles Baskerville a
doyle_baskervilles_11_u	26	0.9615384615384616	16986	3088	 Sir Charles Baskerville. 	 Sir Charles Baskerville a
doyle_baskervilles_11_u	26	0.9615384615384616	16986	3214	 Sir Charles Baskerville. 	 Sir Charles Baskerville t
doyle_baskervilles_11_u	26	0.9615384615384616	16986	4879	 Sir Charles Baskerville. 	 Sir Charles Baskerville h
doyle_baskervilles_11_u	22	1.0	17738	14147	 nothing would induce 	 nothing would induce 
doyle_baskervilles_11_u	20	1.0	17740	18207	othing would induce 	othing would induce 
doyle_baskervilles_11_u	21	0.9523809523809523	19422	4874	 that Sir Charles was	 that Sir Charles Bas
doyle_baskervilles_11_u	23	1.0	19902	5277	 of Sir Charles’s death	 of Sir Charles’s death
doyle_baskervilles_11_u	20	0.95	20063	9341	 Baskerville Hall wi	 Baskerville Hall if
doyle_baskervilles_11_u	22	0.9545454545454546	20493	21945	 which had not been to	 which had not been ob
doyle_adventures_11_d	20	0.95	1573	33218	 I understand that i	 I understand that y
doyle_adventures_11_d	24	0.9583333333333334	1838	32329	. With your permission I	. With your permission, 
doyle_adventures_11_d	22	0.9545454545454546	10961	11473	 large sums of money i	 large sums of money. 
doyle_adventures_11_d	22	1.0	13179	40742	 was in the habit of s	 was in the habit of s
doyle_adventures_11_d	20	0.95	14908	31252	 which has been so s	 which has been so u
doyle_adventures_11_d	23	0.9565217391304348	15613	39019	 said Sherlock Holmes, 	 said Sherlock Holmes r
doyle_adventures_11_d	20	1.0	18703	45248	 which I took to be 	 which I took to be 
doyle_adventures_11_d	20	1.0	19306	45045	 at the time that th	 at the time that th
doyle_adventures_11_d	23	0.9565217391304348	19316	45570	me that the matter was 	me that the latter was 
doyle_adventures_11_d	21	1.0	20684	12253	 that I could hardly 	 that I could hardly 
doyle_scarlet_9_d	20	1.0	3823	8877	 brought her to the 	 brought her to the 
doyle_scarlet_9_d	21	1.0	17013	2730	ith the exception of 	ith the exception of 
